7729,30.000,651.000,15.000,1.000,1,73.238,73.238,0.000,31.000,42.238,73.238,73.238,0.000,31.000,42.238,0.112500,0.112500,0.000000,0.047619,0.064881
7736,41.000,951.000,20.000,1.000,1,266.000,266.000,0.000,318.000,-52.000,266.000,266.000,0.000,318.000,-52.000,0.279882,0.279882,0.000000,0.334595,-0.054713
7800,213.000,1394.000,77.000,2.000,1,206.703,206.703,0.000,462.000,-255.297,206.703,206.703,0.000,462.000,-255.297,0.148336,0.148336,0.000000,0.331546,-0.183209
7905,50.000,298.000,11.000,1.000,1,59.000,59.000,0.000,46.000,13.000,59.000,59.000,0.000,46.000,13.000,0.197986,0.197986,0.000000,0.154362,0.043624
7921,153.000,1415.000,27.000,1.000,2,221.454,221.454,0.000,279.000,-57.547,442.907,442.907,0.000,558.000,-115.093,0.156565,0.156565,0.000000,0.197250,-0.040684
7924,130.000,1063.000,20.000,1.000,1,192.000,192.000,0.000,110.000,82.000,192.000,192.000,0.000,110.000,82.000,0.180688,0.180688,0.000000,0.103519,0.077169
7925,77.000,554.000,13.000,1.000,1,100.000,100.000,0.000,67.000,33.000,100.000,100.000,0.000,67.000,33.000,0.180701,0.180701,0.000000,0.121069,0.059631
7930,94.000,1057.000,37.000,1.000,1,215.000,215.000,0.000,122.000,93.000,215.000,215.000,0.000,122.000,93.000,0.203475,0.203475,0.000000,0.115460,0.088014
7936,496.000,5556.000,177.000,3.000,1,1130.000,1130.000,0.000,697.000,433.000,1130.000,1130.000,0.000,697.000,433.000,0.203395,0.203395,0.000000,0.125457,0.077938
8002,78.000,990.000,47.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8004,65.000,838.000,41.000,2.000,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8008,97.000,1278.000,60.000,2.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
